,id,full_text,created_at,favorite_count,retweet_count
129,1428130239016747016,"RT @POTUS: We will not sit by as Governors try to block or intimidate educators protecting kids against COVID-19.
 
This isn’t about politi…",Wed Aug 18 23:02:37 +0000 2021,0,17312
130,1428058056672247813,"Human rights must be the center of our foreign policy, not the periphery. But the way to do it is not through endless military deployments. https://t.co/w2jMtgzisE",Wed Aug 18 18:15:47 +0000 2021,18996,2250
131,1428026091386679301,"RT @WhiteHouse: The COVID-19 vaccines are safe, free, and highly effective – but even highly effective vaccines experience a reduction in p…",Wed Aug 18 16:08:46 +0000 2021,0,3527
132,1427712487072227337,The answer is clear: We cannot continue to repeat the mistakes of the past. https://t.co/AA9Fc6ZFXi,Tue Aug 17 19:22:37 +0000 2021,28367,3193
133,1427677357297516552,Four presidents have presided over an American troop presence in Afghanistan—two Republicans and two Democrats. We will not pass this war onto a fifth. https://t.co/d5kIcw27h8,Tue Aug 17 17:03:01 +0000 2021,25269,3144
134,1427411226372493315,"RT @POTUS: We went to Afghanistan almost 20 years ago with clear goals: get those who attacked us on September 11, 2001—and make sure al Qa…",Mon Aug 16 23:25:31 +0000 2021,0,14224
135,1427286379923492864,RT @POTUS: I will be addressing the nation on Afghanistan at 3:45 PM ET today.,Mon Aug 16 15:09:25 +0000 2021,0,17155
136,1426676508349943815,Our economy is coming back—but there’s more work to be done. We have to beat this virus. Get vaccinated.,Sat Aug 14 22:46:00 +0000 2021,91651,8776
137,1426670730595471360,"RT @POTUS: In what is already a challenging time for the people of Haiti, I am saddened by the devastating earthquake that occurred in Sain…",Sat Aug 14 22:23:03 +0000 2021,0,3801
138,1426589251504902145,"While we will have ups and downs along the way, it’s clear: our economic plan is working, it produces results, and it’s moving our country forward. https://t.co/uAIcTZowyH",Sat Aug 14 16:59:16 +0000 2021,11844,1719
139,1426181243482251272,"Today, about 40 million families will receive their second monthly payment as part of the expanded Child Tax Credit.

This money is a game changer─and for some, it’s a lifesaver. https://t.co/v7BJtVo8eJ",Fri Aug 13 13:58:00 +0000 2021,20647,3080
140,1425984566012092422,"Gov. @GavinNewsom is leading California through unprecedented crises—he's a key partner in fighting the pandemic and helping build our economy back better. To keep him on the job, registered voters should vote no on the recall election by 9/14 and keep California moving forward.",Fri Aug 13 00:56:28 +0000 2021,78747,16238
141,1425614760515555329,There are no Republican bridges or Democratic roads. The Bipartisan Infrastructure Deal is a win for all Americans. https://t.co/fcvJV3zwd8,Thu Aug 12 00:27:00 +0000 2021,14092,1749
142,1425592958435446785,"What a year it’s been. With @KamalaHarris, we are building our country back better than ever before. https://t.co/FXQeOcbBqg",Wed Aug 11 23:00:22 +0000 2021,18814,1945
143,1425525587716755460,"After years and years of “infrastructure week,” we're on the cusp of a historic, bipartisan infrastructure decade that will transform America.",Wed Aug 11 18:32:39 +0000 2021,44544,4485
144,1425132056212869121,"RT @POTUS: Big news, folks: The Bipartisan Infrastructure Deal has officially passed the Senate. I hope Congress will send it to my desk as…",Tue Aug 10 16:28:54 +0000 2021,0,11469
145,1424770786288603144,"RT @POTUS: We can’t wait to tackle the climate crisis.

The signs are unmistakable. The science is undeniable. And the cost of inaction kee…",Mon Aug 09 16:33:21 +0000 2021,0,13769
146,1424030175940026370,"RT @POTUS: The Delta variant is surging, but we have the power to stop it.

Get vaccinated.",Sat Aug 07 15:30:25 +0000 2021,0,15908
147,1423802823192481797,"Big news: In total, our administration has created over 4 million new jobs. That’s more jobs created than any other president’s first six months in history.

The Biden plan is working. https://t.co/ebe6Yhgdre",Sat Aug 07 00:27:00 +0000 2021,20350,2297
148,1423687828639203331,"On January 6, a mob of extremists launched a violent and deadly assault on the Capitol.

The truth prevailed because brave law enforcement officials put their lives on the line to defend democracy. On behalf of a grateful nation, we thank you. https://t.co/oi184Tf6Bo",Fri Aug 06 16:50:03 +0000 2021,16152,2383
149,1423665885630316554,RT @POTUS: Tune in as I deliver remarks on the July jobs report.  https://t.co/NF399UDLE1,Fri Aug 06 15:22:52 +0000 2021,0,1275
150,1423663285124087809,"RT @POTUS: More than 4 million jobs created since we took office.

It’s historic — and proof our economic plan is working.",Fri Aug 06 15:12:32 +0000 2021,0,5665
151,1423627651634323463,"RT @POTUS: Fifty-six years ago today, our nation passed the Voting Rights Act and took a big step forward in our pursuit of a more perfect…",Fri Aug 06 12:50:56 +0000 2021,0,7845
152,1423350890354905088,"We’ve made historic economic progress and created more jobs than any administration has done in the first six months of being in office.
 
Now, we have a chance to turn this great movement into an economy that works for all Americans—not just the wealthy.",Thu Aug 05 18:31:11 +0000 2021,17228,1835
153,1422950708723265540,"RT @POTUS: Happy birthday, @BarackObama. I’m proud to call you a brother and a friend — and I’m grateful for your selfless service to this…",Wed Aug 04 16:01:00 +0000 2021,0,17584
154,1422678412200710148,Workers shouldn’t just compete for jobs. Jobs should compete for workers. https://t.co/2o4a7Bjd9c,Tue Aug 03 21:59:00 +0000 2021,13222,1659
155,1422285050427678726,"RT @POTUS: We are prepared to deal with the surge in COVID-19 cases like never before.  
 
Unlike a year ago, we have the ability to save l…",Mon Aug 02 19:55:55 +0000 2021,0,6814
156,1421925956055351298,It’s past time the super wealthy and profitable corporations began paying their fair share. https://t.co/cHHSzIK9tU,Sun Aug 01 20:09:00 +0000 2021,16296,2136
157,1421861032402817032,"If you’re worried about the Delta variant, the answer is simple: get vaccinated. https://t.co/IYxM6RYWRd",Sun Aug 01 15:51:01 +0000 2021,44878,6512
158,1421527341126373378,".@TheDemocrats are making historic, early strategic investments that are needed to elect Democrats in 2021, 2022, and onward.

You can help us keep building back better and elect Democrats up and down the ballot by adding a grassroots donation today.
https://t.co/vFRmWw6m5F",Sat Jul 31 17:45:03 +0000 2021,5549,880
159,1421485509596045314,"RT @POTUS: This week, we reached a historic Bipartisan Infrastructure Deal. Secretary Granholm, Secretary Raimondo, and Gina McCarthy hit t…",Sat Jul 31 14:58:50 +0000 2021,0,1510
160,1420801561480073218,"RT @POTUS: The Bipartisan Infrastructure Deal signals to the world that our democracy can function, deliver, and do big things. As we did w…",Thu Jul 29 17:41:04 +0000 2021,0,2388
161,1420136297574944771,RT @POTUS: Today’s announcement makes clear that the most important protection we have against the Delta variant is the vaccine. Although m…,Tue Jul 27 21:37:32 +0000 2021,0,3245
162,1419674057369391111,You’re not gonna find anyone who knows how to get more done for Virginia than @TerryMcAuliffe. https://t.co/wosvuiDdCJ,Mon Jul 26 15:00:46 +0000 2021,7885,1174
163,1419662529987584009,RT @POTUS: Today marks the 31st anniversary of the Americans with Disabilities Act — a landmark bill I proudly cosponsored in the Senate. W…,Mon Jul 26 14:14:57 +0000 2021,0,4954
164,1419389748750307332,America is about possibilities. https://t.co/xZG43VXAcM,Sun Jul 25 20:11:01 +0000 2021,19491,2150
165,1418999226894372872,RT @POTUS: Folks the Delta variant is no joke. Please protect yourself and your loved ones – get vaccinated.,Sat Jul 24 18:19:14 +0000 2021,0,25682
166,1418717115834642433,".@TerryMcAuliffe is running for governor of Virginia to create good-paying jobs, make health care more affordable, and give every child a world-class education. Tune in for our grassroots event. https://t.co/fpVcjUf0Cq",Fri Jul 23 23:38:13 +0000 2021,9067,1765
167,1418284694463033348,RT @POTUS: I condemn the mass detentions and sham trials that are the Cuban regime's efforts to threaten the Cuban people into silence. My…,Thu Jul 22 18:59:56 +0000 2021,0,5317
168,1417540067027992583,"Six months in, our economic plan is working. https://t.co/j5hTV93YwP",Tue Jul 20 17:41:03 +0000 2021,23919,2752
169,1417244793722314752,"With the expanded Child Tax Credit, we're proving that democracy can deliver for the American people. https://t.co/CElYsejTiH",Mon Jul 19 22:07:44 +0000 2021,10969,1311
170,1417163292557119490,"RT @POTUS: Since I took office six months ago, we’ve gone from 60,000 new jobs per month – to 60,000 every three days.

That’s the fastest…",Mon Jul 19 16:43:53 +0000 2021,0,8222
171,1416833698872401928,Wildfires don’t stop at a county or state line. That’s why we’re working hand-in-hand with state and local leaders to invest in prevention and preparation to fight wildfires. https://t.co/IJYy4Qpi7T,Sun Jul 18 18:54:11 +0000 2021,13365,1633
172,1416792088239394816,"RT @POTUS: With the Delta variant on the rise across the country, it’s more important than ever to get vaccinated. Head to https://t.co/4MY…",Sun Jul 18 16:08:51 +0000 2021,0,4427
173,1416448669688156171,Our service members—at home and abroad—are the steel spine of America. https://t.co/djTxn46dxC,Sat Jul 17 17:24:13 +0000 2021,10967,1336
174,1416418887453843457,"RT @POTUS: Yesterday’s Federal court ruling is deeply disappointing. While the court’s order does not now affect current DACA recipients, t…",Sat Jul 17 15:25:53 +0000 2021,0,3973
175,1416103737748242433,"After a year of hard-fought progress on COVID-19, we can't get complacent now. Let's finish the job together. https://t.co/vATTWcD3EM",Fri Jul 16 18:33:35 +0000 2021,13546,1769
176,1415684527700148232,"RT @POTUS: Today is a historic day for our country. Because beginning this morning, nearly all working families started receiving their fir…",Thu Jul 15 14:47:48 +0000 2021,0,6544
177,1415488484693905411,"RT @POTUS: Thanks for stopping by, Olivia, and for using your voice to urge young people to get vaccinated. If we all do our part and get t…",Thu Jul 15 01:48:47 +0000 2021,0,15364
178,1415389383100825602,Let’s be clear: we’re going to vigorously challenge attacks on our elections. https://t.co/XZ7WiwXV1K,Wed Jul 14 19:15:00 +0000 2021,16927,2170
179,1415308547588567045,The “big lie” is just that—a big lie. https://t.co/vWz9LrUK5s,Wed Jul 14 13:53:47 +0000 2021,23680,3483
180,1414299130743111685,"RT @POTUS: Get vaccinated, folks. It’s free, it’s effective, and it’s never been easier or more important.",Sun Jul 11 19:02:43 +0000 2021,0,21154
181,1413585151607574532,RT @POTUS: Let me be clear: capitalism without competition isn’t capitalism. It’s exploitation.,Fri Jul 09 19:45:37 +0000 2021,0,20089
182,1413516563118964742,"On this day last year during the economic crisis, we announced we weren’t just going back to the way things were—we were going to build back better. 

Our work continues strengthening the middle class, ensuring everyone is dealt-in, and building a more climate-resilient nation.",Fri Jul 09 15:13:05 +0000 2021,16752,1738
183,1413182029898780674,"The sacred right to vote is under attack across the country. That’s why @TheDemocrats are launching a first-of-its-kind voter protection effort. Tune in.
https://t.co/HwcGh0KhbF",Thu Jul 08 17:03:46 +0000 2021,7931,1424
184,1412895142244229127,"RT @POTUS: The fact is 12 years of education is no longer enough to compete in the 21st Century.
 
That’s why my Build Back Better Agenda w…",Wed Jul 07 22:03:46 +0000 2021,0,7451
